run	status	exit_code	duration_seconds	accuracy	loss	macro_f1	macro_precision	macro_auc	run_json	evaluation_json	predictions	log	note
main__non-iid__global-dp__fedopt__noise-0.01__seed-42	PASS	0	140	0.359375	4.815858989953995	0.13218390804597702	0.08984375	0.5249810400091682	/teamspace/studios/this_studio/results/runs/main__non-iid__global-dp__fedopt__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__global-dp__fedopt__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__global-dp__fedopt__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__global-dp__fedopt__noise-0.01__seed-42.log	trained-evaluated-model-deleted
main__non-iid__global-dp__fedyogi__noise-0.01__seed-42	PASS	0	132	0.94375	0.4349717806035187	0.7006806518702281	0.6998986957642181	0.990448056043675	/teamspace/studios/this_studio/results/runs/main__non-iid__global-dp__fedyogi__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__global-dp__fedyogi__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__global-dp__fedyogi__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__global-dp__fedyogi__noise-0.01__seed-42.log	trained-evaluated-model-deleted
main__non-iid__metric-privacy__fedavg__noise-0.01__seed-42	PASS	0	122	0.9625	0.236427903175354	0.965235848299549	0.9669374834325761	0.9886299504868457	/teamspace/studios/this_studio/results/runs/main__non-iid__metric-privacy__fedavg__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedavg__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedavg__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__metric-privacy__fedavg__noise-0.01__seed-42.log	trained-evaluated-model-deleted
main__non-iid__metric-privacy__fedavgm__noise-0.01__seed-42	PASS	0	128	0.7875	0.536377240717411	0.5680381364133591	0.5774906759361127	0.939379240661667	/teamspace/studios/this_studio/results/runs/main__non-iid__metric-privacy__fedavgm__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedavgm__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedavgm__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__metric-privacy__fedavgm__noise-0.01__seed-42.log	trained-evaluated-model-deleted
main__non-iid__metric-privacy__fedmedian__noise-0.01__seed-42	PASS	0	131	0.95	0.2712787797674537	0.9381989857692548	0.9580344186195673	0.9864395470807296	/teamspace/studios/this_studio/results/runs/main__non-iid__metric-privacy__fedmedian__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedmedian__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedmedian__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__metric-privacy__fedmedian__noise-0.01__seed-42.log	trained-evaluated-model-deleted
main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42	FAIL	1	59						/teamspace/studios/this_studio/results/runs/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.log	training-failed
main__non-iid__metric-privacy__fedprox__noise-0.01__seed-42	PASS	0	133	0.4953125	7.895855259895325	0.18974656779534826	0.33376918416801293	0.4843231289412313	/teamspace/studios/this_studio/results/runs/main__non-iid__metric-privacy__fedprox__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedprox__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedprox__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__metric-privacy__fedprox__noise-0.01__seed-42.log	trained-evaluated-model-deleted
main__non-iid__metric-privacy__fedyogi__noise-0.01__seed-42	PASS	0	132	0.9546875	0.6104968169423046	0.9248096981708107	0.9064419171650939	0.9882940697354269	/teamspace/studios/this_studio/results/runs/main__non-iid__metric-privacy__fedyogi__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedyogi__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedyogi__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__metric-privacy__fedyogi__noise-0.01__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__global-dp__fedavg__noise-0.003__seed-42	PASS	0	109	0.95	0.2636281423270702	0.9533476956720386	0.9594361707133445	0.9885035598510519	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__global-dp__fedavg__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavg__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavg__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__global-dp__fedavg__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__global-dp__fedavgm__noise-0.003__seed-42	PASS	0	129	0.76875	0.540431122481823	0.5500009825383289	0.5476294013701778	0.9354849305478233	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__global-dp__fedavgm__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavgm__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavgm__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__global-dp__fedavgm__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__global-dp__fedmedian__noise-0.003__seed-42	PASS	0	129	0.940625	0.2421787677332759	0.9316905790923078	0.9228260272467589	0.9887668373005036	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__global-dp__fedmedian__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedmedian__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedmedian__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__global-dp__fedmedian__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__global-dp__fedprox__noise-0.003__seed-42	PASS	0	120	0.553125	0.9171089053153991	0.29243196447369174	0.27223444374607164	0.7257096214344619	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__global-dp__fedprox__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedprox__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedprox__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__global-dp__fedprox__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__global-dp__fedopt__noise-0.003__seed-42	PASS	0	126	0.4953125	44.07766399383545	0.16562173458725182	0.123828125	0.5	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__global-dp__fedopt__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedopt__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedopt__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__global-dp__fedopt__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__global-dp__fedyogi__noise-0.003__seed-42	PASS	0	122	0.9484375	0.577300332500181	0.9179117056124765	0.9243063016489146	0.9845371329934806	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__global-dp__fedyogi__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedyogi__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedyogi__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__global-dp__fedyogi__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__metric-privacy__fedavg__noise-0.003__seed-42	PASS	0	113	0.94375	0.27328755110502245	0.9484572301106903	0.9515302379445822	0.9876959174434514	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedavg__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedavg__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedavg__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedavg__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__metric-privacy__fedavgm__noise-0.003__seed-42	PASS	0	122	0.7671875	0.5331369996070862	0.5515422819391153	0.5514758012386096	0.9356642022988368	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedavgm__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedavgm__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedavgm__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedavgm__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__metric-privacy__fedmedian__noise-0.003__seed-42	PASS	0	123	0.9453125	0.2465126972645521	0.9479497128076382	0.9488780581962071	0.9889578967711983	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedmedian__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedmedian__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedmedian__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedmedian__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42	FAIL	1	74						/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.log	training-failed
appendix-b__homogeneous__metric-privacy__fedprox__noise-0.003__seed-42	PASS	0	122	0.5671875	0.8791828274726867	0.32160936902448917	0.5302565270338504	0.7558865339514844	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedprox__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedprox__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedprox__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedprox__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__metric-privacy__fedyogi__noise-0.003__seed-42	PASS	0	141	0.9609375	0.3940232211432885	0.949231615288259	0.9425874586338262	0.9905923718764251	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedyogi__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedyogi__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedyogi__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedyogi__noise-0.003__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__global-dp__fedavg__noise-0.05__seed-42	PASS	0	136	0.4953125	1.047457566857338	0.16562173458725182	0.123828125	0.5	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__global-dp__fedavg__noise-0.05__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavg__noise-0.05__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavg__noise-0.05__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__global-dp__fedavg__noise-0.05__seed-42.log	trained-evaluated-model-deleted
appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42	PASS	0	105	0.4953125	1.3045972794294358	0.16562173458725182	0.123828125	0.49949262895792923	/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__global-dp__fedavg__noise-0.1__seed-42.log	trained-evaluated-model-deleted
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43	FAIL	1	68						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42	FAIL	1	124						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44	FAIL	1	101						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45	FAIL	1	88						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46	FAIL	1	68						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.log	training-failed
appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42	FAIL	1	85						/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.log	training-failed
main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42	PASS	0	150	0.4953125	44.07766399383545	0.16562173458725182	0.123828125	0.5	/teamspace/studios/this_studio/results/runs/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__non-iid__metric-privacy__fedopt__noise-0.01__seed-42.log	trained-evaluated-model-deleted
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43	FAIL	1	64						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-43.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42	FAIL	1	112						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-42.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44	FAIL	1	67						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-44.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45	FAIL	1	61						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-45.log	training-failed
main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46	FAIL	1	58						/teamspace/studios/this_studio/results/runs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.evaluation.json	/teamspace/studios/this_studio/results/evaluations/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.predictions.npz	/teamspace/studios/this_studio/results/logs/main__homogeneous__metric-privacy__fedopt__noise-0.01__seed-46.log	training-failed
appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42	FAIL	1	55						/teamspace/studios/this_studio/results/runs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.evaluation.json	/teamspace/studios/this_studio/results/evaluations/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.predictions.npz	/teamspace/studios/this_studio/results/logs/appendix-b__homogeneous__metric-privacy__fedopt__noise-0.003__seed-42.log	training-failed
